0.0001,0.0002,0.0003,0.0004,0.0005,0.0006,0.0007,0.0008,0.0009,0.001
6.557280247916077,7.233740162361883,5.634146991742247,5.743969100252208,4.6785291097622315,3.116940215964975,3.951629837181233,5.367160557580678,4.894826998056002,3.396373684932304
5.765647309035926,5.728005769598594,4.338353981361738,3.8355926087684007,3.2785259812649965,2.3113789060254057,2.6342540234732033,3.1618788983783177,2.6487758245601376,2.326748292898167
5.102070200444824,4.593846637763228,3.561360839015145,3.0622570028783187,2.7636709405634443,2.1522840187947225,2.4230128778358107,2.7956876420803702,2.3202236631349082,2.0528909953684944
4.5626481035485815,3.7762247839827867,3.079661475505445,2.6486910777472623,2.551118185416185,2.199342904174564,2.3381824610696174,2.6195901238803305,2.35123979088589,2.011780862438887
4.146797328023234,3.2364497939968513,2.7772527763254393,2.396574210172246,2.48381015411352,2.3523086047853625,2.276000922023692,2.4169048017565262,2.378446907308047,2.0597405655385805
3.8450098928997543,2.891644883082342,2.591609398373944,2.2743515200265736,2.457218477526287,2.44720486240014,2.1925019392897807,2.2831201701209207,2.3484201865686654,2.0815713551074024
3.6249310518492965,2.6614496169800126,2.4782430277153393,2.230466611307301,2.455587976737129,2.4207615538434997,2.1359840242863517,2.227603061310924,2.3141405980766465,2.1578713774425333
3.456433373466435,2.5164346447693364,2.3998256101277153,2.2203067498096662,2.457517760783303,2.411053118431274,2.0910458892761907,2.2141183227825407,2.4127363564830326,2.1889911516878495
3.330772936434864,2.418804793250568,2.352958296274145,2.2470047289397868,2.498338734148662,2.4077601936063107,2.101517230981616,2.1939772584886965,2.446913804692311,2.2166407389139944
3.2366141899249206,2.3610720189581214,2.3329985308890726,2.282670164499108,2.559734393776544,2.3799985072707885,2.130937236561714,2.192181894260589,2.3653557427569494,2.2372912494672574
3.1614877131248798,2.3293234837663004,2.319570243484542,2.3045551059490217,2.6181038708146853,2.3955532886581774,2.129619411167943,2.1906603165909293,2.375373397592611,2.280928077369973
3.1025599964678423,2.3013236020936123,2.309136890016596,2.3002461836354096,2.648456273281799,2.403455252787137,2.099409087482425,2.210838315077282,2.382598145273847,2.3133701228183723
3.056153013605649,2.2778991056907247,2.3136240256344665,2.310435704780062,2.691002468998707,2.3780229386809073,2.102774673093264,2.2731368073485663,2.4069635472524444,2.283492372888108
3.02084647264472,2.25741477650202,2.302076984340908,2.313313877082648,2.6407835825312604,2.33795550180238,2.14809295562045,2.303137602184628,2.4525920540622406,2.3797110429301207
2.9929978885476407,2.2346067240789207,2.2552714686865527,2.3181513125550044,2.5563210389885356,2.344119239821795,2.1654123672159704,2.2822678821921873,2.5193544183861074,2.4435815726039105
2.9668892804764955,2.21721567549653,2.2356529357033845,2.35832378602765,2.4925160000911406,2.3289416864997143,2.1757211694741887,2.3209328884125533,2.539628489953937,2.3823789487223426
2.940552399803153,2.207629244483126,2.2029589899425583,2.3551339357552874,2.486812022453962,2.3022836489162515,2.1565228267773353,2.363357054054132,2.5527911451932805,2.3148426782743927
2.9200616699576885,2.2057124103419454,2.161279983427258,2.327299287184888,2.4986465591459956,2.3227861640927068,2.14289478052255,2.3395293656818694,2.59792726762483,2.239149717011815
2.911844588980162,2.2008097949804637,2.1270561031138344,2.291656649500699,2.519942644509218,2.344079098727968,2.1399822505163906,2.3061087937519344,2.6572443582096437,2.136887167020672
2.8992979928842435,2.1946843408560404,2.1066170126255632,2.273716715051158,2.521085520665967,2.355121532595746,2.1513580578141402,2.32401895251381,2.690120346353388,2.0976850898988357
2.8787623795941952,2.1792373344986946,2.097702433261216,2.2582012971376204,2.5273422575515854,2.26430363844776,2.186370626735182,2.339127801012264,2.6963729584903415,2.1316829898286604
2.8644339005749253,2.170798905715897,2.0876550258155544,2.2626093348702514,2.5405954006230758,2.184020688121112,2.2281916865211615,2.3059683648941554,2.704813642211046,2.185704047028807
2.8382543058988676,2.171919235552831,2.0816628513718975,2.2675961204857225,2.5731370203696073,2.1553694317513483,2.248940724231304,2.3004692091310672,2.7322061759218546,2.2209678675114186
2.8336402186043697,2.1745576487934257,2.077449063585958,2.256224517101384,2.600169637006027,2.1922961255541353,2.252567644541412,2.3085270635029085,2.750011909449654,2.2277755107559196
2.8419597278930278,2.1711627475161177,2.0758957464070678,2.230425342422202,2.6153187331336807,2.3238151557760913,2.2450013838548455,2.3155586127780454,2.7453384329899047,2.270738389744983
2.8229667507915828,2.157893772046991,2.0826999706514124,2.203138244992582,2.638207089301377,2.305249917146655,2.2409967082555937,2.3214032655849244,2.730214605604778,2.240369300358021
2.7625901949016756,2.145031875973732,2.11072495785403,2.1876410186897424,2.6618792775312685,2.2205800623512824,2.2421516818415332,2.3070223542914845,2.7466510576293253,2.181806442148992
2.7066872409471427,2.138122396294976,2.1737381429982414,2.1636359525167888,2.6591820093273992,2.191720648432573,2.2362357596303912,2.275782719849443,2.7227686860695504,2.1414282590117613
2.656184499497688,2.1433853944502865,2.2644215241388284,2.1046588690928245,2.6601061541932056,2.1983212613020195,2.2677330334395043,2.2374397271078412,2.7279419105989047,2.1295842345072082
2.6044302114993445,2.1455357044493266,2.3131175758594495,2.065853701160763,2.6659563528889123,2.2132676484859903,2.3135493869050165,2.2357432793176804,2.7453843080485694,2.182679322234206
2.5520864328818096,2.145398455420033,2.3036737722856757,2.049386482349237,2.682034948787403,2.1562968133785625,2.320243127069136,2.2562116614019145,2.7450265861245233,2.173717349163714
2.5086954881321226,2.1490895983791294,2.2673501571582895,2.048939720853701,2.7086242270061347,2.159292205398442,2.3247605020709536,2.2713194122328155,2.7420925799709885,2.235238438317455
2.477429032105435,2.1580200893014974,2.2706394353898767,2.027609337461392,2.6700319133207633,2.1628295309071595,2.3102567510134513,2.2846873993753323,2.752682433062623,2.3253943329154323
2.4499044014215094,2.177533131733721,2.2819889862447935,2.0067285392395084,2.6238926080596894,2.174015865164411,2.278471073246059,2.328584696985441,2.7641129628824,2.312484478994589
2.4196221521854495,2.203570262373793,2.283632586917507,1.996873410237499,2.636126754578811,2.1653857108611088,2.2634220994255543,2.4043243653488013,2.7476968945431106,2.2307016111884836
2.392134680426158,2.2262281668488386,2.2485099107164985,2.0047301937752,2.612596481528973,2.1619893766944323,2.243643889828744,2.5136623188343847,2.792224388704917,2.211428143010737
2.3770726716881554,2.2171077187729455,2.2245420740365414,2.024162674194869,2.565322525424614,2.1769859759016335,2.2284710639631014,2.631167599581933,2.7760887754033226,2.2295255165864107
2.360706354832363,2.2091109404220757,2.2132098862029217,2.0384778052384256,2.552255127908027,2.1755085392573172,2.219664239837236,2.714180805151921,2.7905290747815577,2.2572875412050055
2.346846749468826,2.205144666029352,2.216139714735196,2.0426756004022097,2.5639228777454073,2.1800944016935526,2.205331082732883,2.7676818328815136,2.829914438323146,2.2371823564979
2.336504250043311,2.210026876151531,2.2315710022678243,2.054508512810848,2.575628238233382,2.17929008036095,2.24152025657618,2.810606171406726,2.8284771755743585,2.2228228956898977
2.3306627681237644,2.2105818518762246,2.241559451008794,2.0660887822905387,2.586734746270542,2.1794046145997044,2.3361567515693,2.836173018882591,2.8125357532716895,2.2172595550957777
2.3298561729931486,2.183705430679749,2.1947497926909296,2.087837697943832,2.602030954267657,2.182818448810476,2.4221427455494333,2.8066938157163497,2.81756521881912,2.2431241728375744
2.3272846863242447,2.146601312916333,2.1743176488318996,2.119987120837645,2.621567340008108,2.187387763389639,2.4862039786502055,2.752105690296556,2.8015242398215974,2.268458006101683
2.3246798847736665,2.1109579564118044,2.182622180655034,2.1699110300001503,2.6411571134899905,2.1989257836497527,2.500393695235142,2.772381289288789,2.7872530992121742,2.3292200972996384
2.3287423293466825,2.094643945188802,2.187648550086309,2.2067822196223745,2.648164006989174,2.2193929461817534,2.4566041451172707,2.8148082811242983,2.8076467472632483,2.377400368355633
2.333417703354028,2.0942138240334085,2.172115505181274,2.2087579592331243,2.6509853876154463,2.2418884653055526,2.444189702649603,2.8224747951745623,2.830485016054016,2.3431111809981986
2.3312249343134934,2.0856323630631652,2.157126074610156,2.1735779328636586,2.6642519988792692,2.2639240378534797,2.4257907219006336,2.813606607443482,2.858837419627091,2.3880849541272218
2.329971027518369,2.076097438706274,2.1473247111574065,2.1566206789615756,2.6792155581982504,2.2833714792767794,2.3729989635697337,2.812222209884995,2.8929531981520005,2.468850607530001
2.329686854987738,2.065820359868634,2.1474529403214553,2.1312557293742453,2.6951353076598052,2.3084139727936352,2.379943920181687,2.8543906318734185,2.925186152925924,2.571680000088231
2.333754048657899,2.0595053166358284,2.1538893456107138,2.1198919036473836,2.7069265139124545,2.327948328418328,2.399004552716706,2.834409600441933,2.96655060758267,2.61589019245044
